started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2024-12-06 07:52:12.954000+00:00,2024-12-06 07:56:20.378000+00:00,247,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-12-06 07:53:51.269000+00:00,2024-12-06 07:56:27.213000+00:00,155,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2024-12-06 07:53:58.122000+00:00,2024-12-06 07:57:31.503000+00:00,213,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2024-12-06 07:54:52.432000+00:00,2024-12-06 08:01:13.601000+00:00,381,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867
2024-12-06 07:55:12.837000+00:00,2024-12-06 08:02:46.746000+00:00,453,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 07:55:33.896000+00:00,2024-12-06 08:03:31.508000+00:00,477,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2024-12-06 07:57:47.764000+00:00,2024-12-06 07:59:41.751000+00:00,113,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2024-12-06 07:58:31.584000+00:00,2024-12-06 08:09:28.328000+00:00,656,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174
2024-12-06 07:58:39.641000+00:00,2024-12-06 08:03:11.941000+00:00,272,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867
2024-12-06 07:59:47.044000+00:00,2024-12-06 08:05:30.468000+00:00,343,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 08:00:52.757000+00:00,2024-12-06 08:02:48.235000+00:00,115,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2024-12-06 08:00:59.050000+00:00,2024-12-06 08:07:28.853000+00:00,389,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262
2024-12-06 08:02:58.263000+00:00,2024-12-06 08:11:21.586000+00:00,503,2338,Bontelabo,Innenfor inngang til takgarasje (Kun åpent fra 07:00 til 17:00),60.40175764348675,5.316562300638424,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2024-12-06 08:03:10.240000+00:00,2024-12-06 08:08:26.211000+00:00,315,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-06 08:03:18.340000+00:00,2024-12-06 08:14:19.992000+00:00,661,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763
2024-12-06 08:04:48.384000+00:00,2024-12-06 08:13:39.032000+00:00,530,2352,Bontelabo 8,På kaien utenfor inngang B ,60.402481499763354,5.316471128195502,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2024-12-06 08:04:48.725000+00:00,2024-12-06 08:12:04.080000+00:00,435,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2024-12-06 08:06:04.059000+00:00,2024-12-06 08:22:30.229000+00:00,986,2352,Bontelabo 8,På kaien utenfor inngang B ,60.402481499763354,5.316471128195502,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174
2024-12-06 08:07:28.919000+00:00,2024-12-06 08:09:57.169000+00:00,148,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2024-12-06 08:08:35.698000+00:00,2024-12-06 08:10:56.700000+00:00,141,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2024-12-06 08:09:44.885000+00:00,2024-12-06 08:12:31.988000+00:00,167,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741
2024-12-06 08:11:01.454000+00:00,2024-12-06 08:14:17.024000+00:00,195,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372
2024-12-06 08:14:39.607000+00:00,2024-12-06 08:17:09.241000+00:00,149,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 08:15:41.313000+00:00,2024-12-06 08:21:49.989000+00:00,368,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2024-12-06 08:18:39.243000+00:00,2024-12-06 08:23:06.933000+00:00,267,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-06 08:18:41.037000+00:00,2024-12-06 08:25:09.661000+00:00,388,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867
2024-12-06 08:21:15.643000+00:00,2024-12-06 08:39:47.425000+00:00,1111,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2024-12-06 08:24:25.244000+00:00,2024-12-06 08:31:40.153000+00:00,434,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-06 08:26:02.913000+00:00,2024-12-06 08:32:37.854000+00:00,394,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-06 08:28:12.315000+00:00,2024-12-06 08:42:02.790000+00:00,830,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-12-06 08:28:22.026000+00:00,2024-12-06 08:34:54.446000+00:00,392,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-06 08:29:48.635000+00:00,2024-12-06 08:33:20.789000+00:00,212,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-06 08:30:53.343000+00:00,2024-12-06 08:34:42.588000+00:00,229,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-06 08:32:30.764000+00:00,2024-12-06 08:38:59.656000+00:00,388,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-06 08:33:30.706000+00:00,2024-12-06 09:00:09.555000+00:00,1598,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847
2024-12-06 08:36:52.140000+00:00,2024-12-06 08:46:50.914000+00:00,598,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-12-06 08:37:01.650000+00:00,2024-12-06 08:40:30.858000+00:00,209,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 08:38:49.024000+00:00,2024-12-06 08:55:39.226000+00:00,1010,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2024-12-06 08:43:59.875000+00:00,2024-12-06 08:54:54.789000+00:00,654,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,1887,Puddefjordsbroen,ved Bredalsmarken 15,60.38591618700343,5.319206933440256
2024-12-06 08:44:20.620000+00:00,2024-12-06 09:02:45.895000+00:00,1105,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,70,Laksevåg senter,Ved inngangen til Laksevåg senter,60.38963215691683,5.286516470683409
2024-12-06 08:44:54.117000+00:00,2024-12-06 08:55:11.914000+00:00,617,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2024-12-06 08:45:28.520000+00:00,2024-12-06 09:11:54.692000+00:00,1586,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2024-12-06 08:49:44.374000+00:00,2024-12-06 08:54:29.547000+00:00,285,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475
2024-12-06 08:52:03.230000+00:00,2024-12-06 08:57:45.649000+00:00,342,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2024-12-06 08:52:29.576000+00:00,2024-12-06 09:02:38.953000+00:00,609,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-06 08:53:16.800000+00:00,2024-12-06 08:56:02.138000+00:00,165,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-06 08:53:48.801000+00:00,2024-12-06 08:58:01.999000+00:00,253,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-06 08:55:13.329000+00:00,2024-12-06 09:01:39.446000+00:00,386,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042
2024-12-06 08:56:38.090000+00:00,2024-12-06 09:03:18.403000+00:00,400,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-06 09:03:28.732000+00:00,2024-12-06 09:15:06.235000+00:00,697,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-06 09:08:52.844000+00:00,2024-12-06 09:10:36.848000+00:00,104,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-06 09:10:26.361000+00:00,2024-12-06 09:15:18.375000+00:00,292,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2024-12-06 09:15:38.179000+00:00,2024-12-06 09:20:16.376000+00:00,278,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2024-12-06 09:16:32.429000+00:00,2024-12-06 09:23:07.635000+00:00,395,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2024-12-06 09:17:09.099000+00:00,2024-12-06 09:30:55.751000+00:00,826,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,4963,Kronstad Allmenning,I allmenningen ved gressplen,60.36877700028643,5.34229516452919
2024-12-06 09:18:32.672000+00:00,2024-12-06 09:28:44.720000+00:00,612,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-06 09:20:46.228000+00:00,2024-12-06 09:25:08.408000+00:00,262,1887,Puddefjordsbroen,ved Bredalsmarken 15,60.38591618700343,5.319206933440256,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2024-12-06 09:21:12.862000+00:00,2024-12-06 09:33:02.635000+00:00,709,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-06 09:22:47.949000+00:00,2024-12-06 09:27:29.191000+00:00,281,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-06 09:23:57.911000+00:00,2024-12-06 09:27:15.373000+00:00,197,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-06 09:25:04.710000+00:00,2024-12-06 09:28:51.018000+00:00,226,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-06 09:25:24.423000+00:00,2024-12-06 09:31:57.987000+00:00,393,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2024-12-06 09:30:59.331000+00:00,2024-12-06 09:47:44.372000+00:00,1005,5255,Tollbodalmenningen,Ved siden av lekeplass,60.39922323697098,5.3105257209258525,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-06 09:31:22.414000+00:00,2024-12-06 09:36:20.303000+00:00,297,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-06 09:32:40.954000+00:00,2024-12-06 09:39:37.905000+00:00,416,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-06 09:33:21.482000+00:00,2024-12-06 09:37:18.550000+00:00,237,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2024-12-06 09:34:34.173000+00:00,2024-12-06 09:39:19.741000+00:00,285,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-06 09:38:10.420000+00:00,2024-12-06 09:42:50.622000+00:00,280,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2024-12-06 09:41:51.544000+00:00,2024-12-06 09:54:28.632000+00:00,757,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2024-12-06 09:43:26.864000+00:00,2024-12-06 10:02:02.236000+00:00,1115,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813
2024-12-06 09:45:24.272000+00:00,2024-12-06 09:51:06.714000+00:00,342,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2024-12-06 09:45:39.582000+00:00,2024-12-06 09:50:43.281000+00:00,303,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2024-12-06 09:48:40.618000+00:00,2024-12-06 09:56:23.029000+00:00,462,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2024-12-06 09:50:22.933000+00:00,2024-12-06 09:57:00.475000+00:00,397,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2024-12-06 09:50:34.040000+00:00,2024-12-06 09:54:59.648000+00:00,265,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2024-12-06 09:51:23.567000+00:00,2024-12-06 09:54:06.832000+00:00,163,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2024-12-06 09:53:44.393000+00:00,2024-12-06 09:58:50.100000+00:00,305,70,Laksevåg senter,Ved inngangen til Laksevåg senter,60.38963215691683,5.286516470683409,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
2024-12-06 09:54:14.778000+00:00,2024-12-06 09:57:06.849000+00:00,172,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-06 09:56:50.809000+00:00,2024-12-06 10:07:22.713000+00:00,631,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2024-12-06 10:10:58.341000+00:00,2024-12-06 10:20:52.476000+00:00,594,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
2024-12-06 10:14:25.509000+00:00,2024-12-06 10:25:37.775000+00:00,672,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 10:16:17.497000+00:00,2024-12-06 10:18:40.385000+00:00,142,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988
2024-12-06 10:19:20.738000+00:00,2024-12-06 10:25:39.589000+00:00,378,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2024-12-06 10:21:34.764000+00:00,2024-12-06 10:26:26.714000+00:00,291,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2024-12-06 10:24:22.694000+00:00,2024-12-06 10:28:34.301000+00:00,251,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-06 10:29:43.966000+00:00,2024-12-06 10:52:02.097000+00:00,1338,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-06 10:30:28.486000+00:00,2024-12-06 10:42:54.691000+00:00,746,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2024-12-06 10:37:11.034000+00:00,2024-12-06 10:46:59.280000+00:00,588,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027
2024-12-06 10:37:56.726000+00:00,2024-12-06 10:45:17.904000+00:00,441,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2024-12-06 10:41:08.853000+00:00,2024-12-06 10:48:43.439000+00:00,454,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2024-12-06 10:52:32.733000+00:00,2024-12-06 10:57:08.234000+00:00,275,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2024-12-06 10:53:25.632000+00:00,2024-12-06 10:57:08.548000+00:00,222,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2024-12-06 10:53:43.749000+00:00,2024-12-06 11:10:39.454000+00:00,1015,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,1895,Kirkegaten,Ved Kirkegaten 1,60.40568787342849,5.325658910381037
2024-12-06 10:55:05.520000+00:00,2024-12-06 10:59:17.389000+00:00,251,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
2024-12-06 10:56:17.492000+00:00,2024-12-06 11:15:00.553000+00:00,1123,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2024-12-06 11:05:27.228000+00:00,2024-12-06 11:15:28.558000+00:00,601,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297
2024-12-06 11:06:17.033000+00:00,2024-12-06 11:13:01.661000+00:00,404,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-06 11:08:18.291000+00:00,2024-12-06 11:11:37.549000+00:00,199,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842
2024-12-06 11:09:28.797000+00:00,2024-12-06 11:14:26.912000+00:00,298,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,2338,Bontelabo,Innenfor inngang til takgarasje (Kun åpent fra 07:00 til 17:00),60.40175764348675,5.316562300638424
2024-12-06 11:20:28.154000+00:00,2024-12-06 11:26:10.783000+00:00,342,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,132,Nøstetorget,Sukkerhusbryggen,60.39228413403305,5.314705281519707
2024-12-06 11:28:26.605000+00:00,2024-12-06 11:30:25.273000+00:00,118,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2024-12-06 11:32:50.762000+00:00,2024-12-06 11:34:41.519000+00:00,110,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-06 11:41:03.155000+00:00,2024-12-06 11:58:24.730000+00:00,1041,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-06 11:41:55.588000+00:00,2024-12-06 12:04:14.890000+00:00,1339,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-12-06 11:44:06.527000+00:00,2024-12-06 11:51:22.641000+00:00,436,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562,5255,Tollbodalmenningen,Ved siden av lekeplass,60.39922323697098,5.3105257209258525
2024-12-06 11:45:40.266000+00:00,2024-12-06 11:47:48.934000+00:00,128,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-12-06 11:46:08.516000+00:00,2024-12-06 11:50:35.439000+00:00,266,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2024-12-06 11:48:08.476000+00:00,2024-12-06 11:52:46.244000+00:00,277,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-06 11:49:10.277000+00:00,2024-12-06 11:52:32.251000+00:00,201,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2024-12-06 11:57:19.343000+00:00,2024-12-06 11:59:56.624000+00:00,157,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
